Date,Store_ID,Region,Category,Seasonality,Promotion,Weather_Condition,total_sales,total_units,avg_inventory,avg_demand,avg_discount,Month,Year
10-11-2025,S003,East,Groceries,Autumn,0,Sunny,59672.58,893,353.5,125.625,4.625,11,2025
10-11-2025,S003,East,Electronics,Autumn,0,Sunny,34327.1,265,147.5,126.5,3,11,2025
10-11-2025,S005,North,Clothing,Autumn,0,Snowy,810.55,43,184,69,10,11,2025
10-11-2025,S005,North,Toys,Autumn,0,Snowy,10656.17,299,203,107,4,11,2025
10-11-2025,S005,North,Groceries,Autumn,0,Snowy,38925.43,837,308.2222,106,3.888888889,11,2025
10-11-2025,S005,North,Furniture,Autumn,0,Snowy,30410.23,189,225.6667,85.6667,5.333333333,11,2025
10-11-2025,S005,North,Electronics,Autumn,0,Snowy,9890.22,177,208,102.5,1.5,11,2025
10-11-2025,S002,South,Electronics,Autumn,0,Snowy,33060.96,327,540,114.3333,2.333333333,11,2025
10-11-2025,S001,North,Furniture,Autumn,0,Snowy,25139.37,218,281.75,60.5,7,11,2025
10-11-2025,S001,North,Groceries,Autumn,0,Snowy,21643.86,395,478.6667,74.3333,3.166666667,11,2025
10-11-2025,S001,North,Toys,Autumn,0,Snowy,8934,328,181.5,93,7.5,11,2025
10-11-2025,S001,North,Clothing,Autumn,0,Snowy,22600.92,310,230.6667,115.3333,4,11,2025
10-11-2025,S001,North,Electronics,Autumn,0,Snowy,12151.44,147,315,97,10,11,2025
10-11-2025,S002,South,Groceries,Autumn,0,Snowy,23577.26,457,184.6667,90,5.333333333,11,2025
10-11-2025,S002,South,Toys,Autumn,0,Snowy,6775.03,267,390,84,7,11,2025
10-11-2025,S003,East,Toys,Autumn,0,Sunny,11255.37,337,389,109.6667,5.333333333,11,2025
10-11-2025,S002,South,Furniture,Autumn,0,Snowy,12684,84,343,81,1,11,2025
10-11-2025,S002,South,Clothing,Autumn,0,Snowy,27684.62,334,394,106,6.5,11,2025
11-11-2025,S004,West,Clothing,Autumn,0,Snowy,35606.33,430,325.6,115.6,6.4,11,2025
11-11-2025,S004,West,Groceries,Autumn,0,Snowy,18406.26,507,364.8333,103.5,3.666666667,11,2025
11-11-2025,S004,West,Electronics,Autumn,0,Snowy,11761.05,105,192,92,1,11,2025
11-11-2025,S004,West,Furniture,Autumn,0,Snowy,42894.57,342,179.7143,58.2857,7.857142857,11,2025
11-11-2025,S003,East,Furniture,Autumn,0,Sunny,28682.87,212,384,88,5.333333333,11,2025
11-11-2025,S003,East,Clothing,Autumn,0,Sunny,15298.88,164,143.5,106.5,8,11,2025
11-11-2025,S003,East,Groceries,Autumn,0,Sunny,41409.3,672,329,131,5.166666667,11,2025
11-11-2025,S003,East,Electronics,Autumn,0,Sunny,35976.25,284,142.5,122,3,11,2025
11-11-2025,S005,North,Toys,Autumn,0,Snowy,12169.59,359,173.75,97,5.5,11,2025
11-11-2025,S005,North,Groceries,Autumn,0,Snowy,40477.13,686,303.875,99.125,3.625,11,2025
11-11-2025,S005,North,Furniture,Autumn,0,Snowy,32222.17,190,228.3333,85.3333,5.333333333,11,2025
11-11-2025,S005,North,Electronics,Autumn,0,Snowy,9860.88,180,209.5,101.5,1,11,2025
11-11-2025,S002,South,Electronics,Autumn,0,Snowy,39412.48,368,580.3333,113,2.333333333,11,2025
11-11-2025,S001,North,Furniture,Autumn,0,Snowy,25544.46,215,285.5,64.25,6.25,11,2025
11-11-2025,S001,North,Groceries,Autumn,0,Snowy,20767.65,371,371,79.8,3.4,11,2025
11-11-2025,S001,North,Toys,Autumn,0,Snowy,8721.15,316,199.25,93.75,7.5,11,2025
11-11-2025,S001,North,Clothing,Autumn,0,Snowy,22607.46,326,235.3333,110.3333,4,11,2025
11-11-2025,S001,North,Electronics,Autumn,0,Snowy,14036.48,190,263,82.3333,10,11,2025
11-11-2025,S002,South,Groceries,Autumn,0,Snowy,30173.6,526,224.8571,90.5714,6.428571429,11,2025
11-11-2025,S002,South,Toys,Autumn,0,Snowy,3310.03,141,348.5,76,5.5,11,2025
11-11-2025,S003,East,Toys,Autumn,0,Sunny,11181.14,327,357.3333,114.6667,5.333333333,11,2025
11-11-2025,S002,South,Furniture,Autumn,0,Snowy,14437.36,98,319,87,1,11,2025
11-11-2025,S002,South,Clothing,Autumn,0,Snowy,28572.62,406,342.4,112.2,6.2,11,2025
12-11-2025,S004,West,Clothing,Autumn,0,Snowy,36768.03,438,335,116.6,6.6,11,2025
12-11-2025,S004,West,Electronics,Autumn,0,Snowy,12972.28,106,205,92,2,11,2025
12-11-2025,S004,West,Groceries,Autumn,0,Snowy,21748.49,612,344.5,119.5,4.833333333,11,2025
12-11-2025,S004,West,Furniture,Autumn,0,Snowy,35150.06,307,180.8333,59,7.666666667,11,2025
12-11-2025,S003,East,Furniture,Autumn,0,Sunny,29495.11,216,386.3333,80,5.333333333,11,2025
12-11-2025,S003,East,Clothing,Autumn,0,Sunny,14883.53,157,142.5,106,7.5,11,2025
12-11-2025,S003,East,Groceries,Autumn,0,Sunny,67381.53,1028,327.4444,125.1111,4.666666667,11,2025
12-11-2025,S003,East,Electronics,Autumn,0,Sunny,45375.07,389,130.6667,117,3.666666667,11,2025
12-11-2025,S005,North,Clothing,Autumn,0,Snowy,769.7,43,197,71,11,11,2025
12-11-2025,S005,North,Toys,Autumn,0,Snowy,10303.97,305,170,110.6667,5.333333333,11,2025
12-11-2025,S005,North,Groceries,Autumn,0,Snowy,29289.78,731,313.375,106.375,4.625,11,2025
12-11-2025,S005,North,Furniture,Autumn,0,Snowy,13846.76,100,266.5,72,5.5,11,2025
12-11-2025,S005,North,Electronics,Autumn,0,Snowy,9231.15,164,211.5,106,1,11,2025
12-11-2025,S002,South,Electronics,Autumn,0,Snowy,38541.19,359,534,107.6667,2.333333333,11,2025
12-11-2025,S001,North,Furniture,Autumn,0,Snowy,26171.59,214,273.75,61.25,6.5,11,2025
12-11-2025,S001,North,Groceries,Autumn,0,Snowy,15378.38,314,419.4,68.8,3.6,11,2025
12-11-2025,S001,North,Toys,Autumn,0,Snowy,7778.88,262,251.6667,102,6.666666667,11,2025
12-11-2025,S001,North,Clothing,Autumn,0,Snowy,12682.32,165,129,99.5,1,11,2025
12-11-2025,S001,North,Electronics,Autumn,0,Snowy,9128.04,120,204,70.5,10,11,2025
12-11-2025,S002,South,Groceries,Autumn,0,Snowy,31515.48,561,218.7143,96.2857,5.285714286,11,2025
12-11-2025,S002,South,Toys,Autumn,0,Snowy,1829.1,70,508,74,10,11,2025
12-11-2025,S003,East,Toys,Autumn,0,Sunny,11941.61,331,395.6667,110.3333,5.666666667,11,2025
12-11-2025,S002,South,Furniture,Autumn,0,Snowy,14582.01,97,339,76,1,11,2025
12-11-2025,S002,South,Clothing,Autumn,0,Snowy,26579.46,339,382.75,98.75,7,11,2025
13-11-2025,S004,West,Groceries,Autumn,0,Snowy,20568.09,584,347.1667,106.1667,4.5,11,2025
13-11-2025,S004,West,Electronics,Autumn,0,Snowy,11307,100,209,88,1,11,2025
13-11-2025,S004,West,Clothing,Autumn,0,Snowy,31656.61,361,366.25,115.5,8,11,2025
13-11-2025,S004,West,Furniture,Autumn,0,Snowy,40447.2,316,182.1667,60.5,8.5,11,2025
13-11-2025,S003,East,Furniture,Autumn,0,Sunny,16806.18,132,480.5,71,5,11,2025
13-11-2025,S003,East,Clothing,Autumn,0,Sunny,15723.26,161,142,109,7.5,11,2025
13-11-2025,S003,East,Groceries,Autumn,0,Sunny,46596.46,718,196.6667,132.6667,3,11,2025
13-11-2025,S003,East,Electronics,Autumn,0,Sunny,23954.68,228,126,116.5,5,11,2025
13-11-2025,S005,North,Clothing,Autumn,0,Snowy,727.56,43,205,71,9,11,2025
13-11-2025,S005,North,Toys,Autumn,0,Snowy,11074.04,306,157.6667,110.3333,5.333333333,11,2025
13-11-2025,S005,North,Groceries,Autumn,0,Snowy,39721.26,680,325.625,102.875,3.625,11,2025
13-11-2025,S005,North,Furniture,Autumn,0,Snowy,26800.14,153,143.5,104.5,3,11,2025
13-11-2025,S005,North,Electronics,Autumn,0,Snowy,9154.04,168,205,107.5,1,11,2025
13-11-2025,S002,South,Electronics,Autumn,0,Snowy,36869.7,361,575.3333,111.3333,2.333333333,11,2025
13-11-2025,S001,North,Furniture,Autumn,0,Snowy,20481.04,163,352.3333,60.6667,5,11,2025
13-11-2025,S001,North,Groceries,Autumn,0,Snowy,16064.71,312,430.2,71.8,3.6,11,2025
13-11-2025,S001,North,Toys,Autumn,0,Snowy,6448.17,217,199,96,8,11,2025
13-11-2025,S001,North,Clothing,Autumn,0,Snowy,24995.63,337,240,111,4.333333333,11,2025
13-11-2025,S001,North,Electronics,Autumn,0,Snowy,14132.5,195,248.3333,85.3333,10,11,2025
13-11-2025,S002,South,Groceries,Autumn,0,Snowy,32735.69,598,204.5,93.625,5.875,11,2025
13-11-2025,S002,South,Toys,Autumn,0,Snowy,7070.05,275,383.6667,91.3333,7,11,2025
13-11-2025,S003,East,Toys,Autumn,0,Sunny,11655.89,329,380.3333,108.3333,5.333333333,11,2025
13-11-2025,S002,South,Clothing,Autumn,0,Snowy,19405.89,291,324.25,111.5,5.25,11,2025
14-11-2025,S004,West,Clothing,Autumn,0,Snowy,37188.47,427,325.8,110.8,6.4,11,2025
14-11-2025,S004,West,Groceries,Autumn,0,Snowy,21888.35,629,349,104.4286,4.142857143,11,2025
14-11-2025,S004,West,Electronics,Autumn,0,Snowy,12618.24,106,206,83,1,11,2025
14-11-2025,S004,West,Furniture,Autumn,0,Snowy,41968.78,341,177.8571,58,7.285714286,11,2025
14-11-2025,S003,East,Clothing,Autumn,0,Sunny,4860.32,74,116,85,10,11,2025
14-11-2025,S003,East,Groceries,Autumn,0,Sunny,65114.82,935,301.625,128.75,4,11,2025
14-11-2025,S003,East,Furniture,Autumn,0,Sunny,26854.42,198,409,103,3,11,2025
14-11-2025,S003,East,Electronics,Autumn,0,Sunny,46355.74,383,129.3333,113.3333,3.666666667,11,2025
14-11-2025,S005,North,Toys,Autumn,0,Snowy,10623.94,290,157.6667,113.6667,5.666666667,11,2025
14-11-2025,S005,North,Groceries,Autumn,0,Snowy,43680.16,891,288.3,98.9,3.9,11,2025
14-11-2025,S005,North,Furniture,Autumn,0,Snowy,13164.91,88,245.5,67.5,5.5,11,2025
14-11-2025,S005,North,Electronics,Autumn,0,Snowy,9867.15,172,208.5,95,1,11,2025
14-11-2025,S002,South,Electronics,Autumn,0,Snowy,25175.64,258,499,114.5,1,11,2025
14-11-2025,S001,North,Furniture,Autumn,0,Snowy,26344.01,223,275.75,60.5,6.25,11,2025
14-11-2025,S001,North,Groceries,Autumn,0,Snowy,19145.04,354,375.8,82.6,3.6,11,2025
14-11-2025,S001,North,Toys,Autumn,0,Snowy,5642.58,231,218.6667,87.6667,8,11,2025
14-11-2025,S001,North,Clothing,Autumn,0,Snowy,21393.76,310,236.3333,113,4,11,2025
14-11-2025,S001,North,Electronics,Autumn,0,Snowy,14386.7,187,255.3333,84.6667,9.333333333,11,2025
14-11-2025,S002,South,Groceries,Autumn,0,Snowy,30405.49,531,225.2857,94.7143,6.428571429,11,2025
14-11-2025,S002,South,Toys,Autumn,0,Snowy,6823.17,259,401.6667,83.3333,6.666666667,11,2025
14-11-2025,S003,East,Toys,Autumn,0,Sunny,11142.66,330,383.3333,113.3333,5,11,2025
14-11-2025,S002,South,Furniture,Autumn,0,Snowy,11296.77,89,322,84,1,11,2025
14-11-2025,S002,South,Clothing,Autumn,0,Snowy,29356.99,419,330.2,111.8,6.2,11,2025
15-11-2025,S004,West,Clothing,Autumn,0,Snowy,34645.45,419,324,112.8,6.6,11,2025
15-11-2025,S004,West,Groceries,Autumn,0,Snowy,16330.28,492,296.3333,92.6667,3.166666667,11,2025
15-11-2025,S004,West,Furniture,Autumn,0,Snowy,36947.5,300,142.1667,62.1667,7,11,2025
15-11-2025,S003,East,Furniture,Autumn,0,Sunny,28357.7,224,397.6667,83.6667,5.333333333,11,2025
15-11-2025,S003,East,Groceries,Autumn,0,Sunny,68793.2,1010,323.7778,127.6667,4.444444444,11,2025
15-11-2025,S003,East,Electronics,Autumn,0,Sunny,43774.72,374,134,118,3.666666667,11,2025
15-11-2025,S005,North,Clothing,Autumn,0,Snowy,846.4,46,205,66,10,11,2025
15-11-2025,S005,North,Toys,Autumn,0,Snowy,12558.39,373,180.5,100.25,5.75,11,2025
15-11-2025,S005,North,Groceries,Autumn,0,Snowy,34089.68,746,295.7778,92.5556,4.222222222,11,2025
15-11-2025,S005,North,Furniture,Autumn,0,Snowy,29896.52,189,224,91.6667,5.333333333,11,2025
15-11-2025,S005,North,Electronics,Autumn,0,Snowy,10151.6,178,219.5,110.5,1,11,2025
15-11-2025,S002,South,Electronics,Autumn,0,Snowy,31012.74,269,625,122.5,3,11,2025
15-11-2025,S001,North,Furniture,Autumn,0,Snowy,26488.77,222,297,61.25,6,11,2025
15-11-2025,S001,North,Groceries,Autumn,0,Snowy,20688.62,365,363.6,84.4,4,11,2025
15-11-2025,S001,North,Toys,Autumn,0,Snowy,5925.62,237,118.6667,96,6.666666667,11,2025
15-11-2025,S001,North,Clothing,Autumn,0,Snowy,7424.42,79,131,78,1,11,2025
15-11-2025,S001,North,Electronics,Autumn,0,Snowy,13281.39,162,339.5,99.5,10,11,2025
15-11-2025,S002,South,Groceries,Autumn,0,Snowy,27815.27,546,183.7143,95.2857,6,11,2025
15-11-2025,S003,East,Toys,Autumn,0,Sunny,3286.82,171,476,96,7.5,11,2025
15-11-2025,S002,South,Furniture,Autumn,0,Snowy,11782.71,89,343,84,1,11,2025
15-11-2025,S002,South,Clothing,Autumn,0,Snowy,22708.56,307,371.75,112.75,5.25,11,2025
15-11-2025,S002,South,Toys,Autumn,0,Snowy,3305.18,118,415,104,10,11,2025
16-11-2025,S004,West,Clothing,Autumn,0,Snowy,20411.24,238,408.6667,109,7,11,2025
16-11-2025,S004,West,Groceries,Autumn,0,Snowy,16877.57,509,366.1667,100,4.166666667,11,2025
16-11-2025,S004,West,Electronics,Autumn,0,Snowy,11594.88,96,204,100,1,11,2025
16-11-2025,S004,West,Furniture,Autumn,0,Snowy,31858.47,273,198,51.3333,7,11,2025
16-11-2025,S003,East,Furniture,Autumn,0,Sunny,27933.43,209,381.3333,86.3333,5.333333333,11,2025
16-11-2025,S003,East,Electronics,Autumn,0,Sunny,47407.18,383,130,124,3.666666667,11,2025
16-11-2025,S003,East,Groceries,Autumn,0,Sunny,62459.64,922,374.625,125.875,4.125,11,2025
16-11-2025,S005,North,Clothing,Autumn,0,Snowy,715.6,40,206,72,9,11,2025
16-11-2025,S005,North,Toys,Autumn,0,Snowy,11396.1,308,160.3333,109.3333,6,11,2025
16-11-2025,S005,North,Groceries,Autumn,0,Snowy,43212.39,873,289,103.7,3.9,11,2025
16-11-2025,S005,North,Furniture,Autumn,0,Snowy,26351.24,148,159,93.5,3,11,2025
16-11-2025,S005,North,Electronics,Autumn,0,Snowy,10169.33,181,213,102,1,11,2025
16-11-2025,S002,South,Electronics,Autumn,0,Snowy,28240.92,269,605.5,119,3,11,2025
16-11-2025,S001,North,Furniture,Autumn,0,Snowy,18445.96,160,266,56.3333,7,11,2025
16-11-2025,S001,North,Toys,Autumn,0,Snowy,5496.2,229,235,87,8,11,2025
16-11-2025,S001,North,Groceries,Autumn,0,Snowy,3554.22,89,568,60.5,3,11,2025
16-11-2025,S001,North,Clothing,Autumn,0,Snowy,21881.4,317,232,120.6667,4.333333333,11,2025
16-11-2025,S001,North,Electronics,Autumn,0,Snowy,13404.55,154,312.5,97,10.5,11,2025
16-11-2025,S002,South,Toys,Autumn,0,Snowy,6659.93,263,374,81.6667,7,11,2025
16-11-2025,S002,South,Groceries,Autumn,0,Snowy,26915.58,537,157.7143,94.1429,5.857142857,11,2025
16-11-2025,S003,East,Toys,Autumn,0,Sunny,9711.17,254,461,136,3,11,2025
16-11-2025,S002,South,Furniture,Autumn,0,Snowy,13875.68,91,344,81,1,11,2025
16-11-2025,S002,South,Clothing,Autumn,0,Snowy,29385.75,430,317.4,110.4,6,11,2025
17-11-2025,S004,West,Clothing,Autumn,0,Snowy,37979.76,433,331.4,108.4,6.6,11,2025
17-11-2025,S004,West,Groceries,Autumn,0,Snowy,20082.64,538,349.6667,98.1667,3.833333333,11,2025
17-11-2025,S004,West,Electronics,Autumn,0,Snowy,12361.38,102,199,92,1,11,2025
17-11-2025,S004,West,Furniture,Autumn,0,Snowy,38088,296,155,59.3333,6.666666667,11,2025
17-11-2025,S003,East,Furniture,Autumn,0,Sunny,29283.64,228,390,86.6667,5.666666667,11,2025
17-11-2025,S003,East,Clothing,Autumn,0,Sunny,16706.52,162,137.5,106,7,11,2025
17-11-2025,S003,East,Groceries,Autumn,0,Sunny,46103.3,745,347.4286,121.2857,4.142857143,11,2025
17-11-2025,S003,East,Electronics,Autumn,0,Sunny,13575.9,130,160,139,5,11,2025
17-11-2025,S005,North,Clothing,Autumn,0,Snowy,835.2,45,193,64,10,11,2025
17-11-2025,S005,North,Toys,Autumn,0,Snowy,1971.2,64,225,61,5,11,2025
17-11-2025,S005,North,Groceries,Autumn,0,Snowy,42587.16,866,291.8,100.7,4,11,2025
17-11-2025,S005,North,Furniture,Autumn,0,Snowy,18682.5,106,174,119,5,11,2025
17-11-2025,S005,North,Electronics,Autumn,0,Snowy,9892.37,166,208,112,1,11,2025
17-11-2025,S001,North,Furniture,Autumn,0,Snowy,18541.25,158,287.6667,62.3333,6.666666667,11,2025
17-11-2025,S001,North,Groceries,Autumn,0,Snowy,20674.75,388,469.6667,72,4,11,2025
17-11-2025,S001,North,Toys,Autumn,0,Snowy,8898.94,323,203.75,94.25,7.5,11,2025
17-11-2025,S001,North,Clothing,Autumn,0,Snowy,13553.1,166,128,94,1,11,2025
17-11-2025,S001,North,Electronics,Autumn,0,Snowy,15126.52,188,257.6667,81.6667,10,11,2025
17-11-2025,S002,South,Groceries,Autumn,0,Snowy,29282.09,492,215.8571,88.4286,5.857142857,11,2025
17-11-2025,S002,South,Toys,Autumn,0,Snowy,6571.3,262,366.6667,86,7,11,2025
17-11-2025,S003,East,Toys,Autumn,0,Sunny,11594.11,331,361.6667,109.6667,5.333333333,11,2025
17-11-2025,S002,South,Furniture,Autumn,0,Snowy,11642.36,82,314,73,1,11,2025
17-11-2025,S002,South,Clothing,Autumn,0,Snowy,30105.63,413,322.2,113.8,6.2,11,2025
17-11-2025,S002,South,Electronics,Autumn,0,Snowy,12840.88,104,629,105,5,11,2025
18-11-2025,S004,West,Clothing,Autumn,0,Snowy,36082.76,425,329.6,108.8,6.4,11,2025
18-11-2025,S004,West,Groceries,Autumn,0,Snowy,21158.22,643,354.5714,99.8571,4.142857143,11,2025
18-11-2025,S004,West,Electronics,Autumn,0,Snowy,12384.75,105,212,100,1,11,2025
18-11-2025,S004,West,Furniture,Autumn,0,Snowy,40771.7,331,179.1429,59.7143,7.285714286,11,2025
18-11-2025,S003,East,Furniture,Autumn,0,Sunny,15177.78,122,269.5,75.5,7,11,2025
18-11-2025,S003,East,Clothing,Autumn,0,Sunny,14974.9,152,126.5,107,7.5,11,2025
18-11-2025,S003,East,Groceries,Autumn,0,Sunny,64407.34,898,351.5,126,4.875,11,2025
18-11-2025,S003,East,Electronics,Autumn,0,Sunny,23828.96,238,132,113.5,5,11,2025
18-11-2025,S005,North,Clothing,Autumn,0,Snowy,759.88,44,197,67,10,11,2025
18-11-2025,S005,North,Toys,Autumn,0,Snowy,12744.07,379,172,98.75,5.25,11,2025
18-11-2025,S005,North,Furniture,Autumn,0,Snowy,29498.71,189,229.3333,84,5.333333333,11,2025
18-11-2025,S005,North,Groceries,Autumn,0,Snowy,36441.26,769,276,97,3.444444444,11,2025
18-11-2025,S005,North,Electronics,Autumn,0,Snowy,9094.37,167,194,102.5,1,11,2025
18-11-2025,S002,South,Electronics,Autumn,0,Snowy,23175.08,248,506,118.5,1,11,2025
18-11-2025,S001,North,Furniture,Autumn,0,Snowy,17823.63,154,221,62,6.666666667,11,2025
18-11-2025,S001,North,Groceries,Autumn,0,Snowy,21288.71,387,474.1667,74.1667,3.166666667,11,2025
18-11-2025,S001,North,Toys,Autumn,0,Snowy,8582.38,315,204.5,90.5,7.5,11,2025
18-11-2025,S001,North,Clothing,Autumn,0,Snowy,21915.72,319,229.3333,118,4,11,2025
18-11-2025,S001,North,Electronics,Autumn,0,Snowy,14503.95,189,256.3333,83.3333,10.33333333,11,2025
18-11-2025,S002,South,Groceries,Autumn,0,Snowy,31541.27,499,219.8571,91.7143,6.428571429,11,2025
18-11-2025,S003,East,Toys,Autumn,0,Sunny,9108.96,228,179,103,5.5,11,2025
18-11-2025,S002,South,Furniture,Autumn,0,Snowy,12985.28,88,330,75,1,11,2025
18-11-2025,S002,South,Clothing,Autumn,0,Snowy,26326.65,353,137.75,120.75,7.5,11,2025
18-11-2025,S002,South,Toys,Autumn,0,Snowy,5167.07,199,317,91.5,5.5,11,2025
19-11-2025,S004,West,Clothing,Autumn,0,Snowy,36731.67,418,320.4,109.6,6.4,11,2025
19-11-2025,S004,West,Groceries,Autumn,0,Snowy,3988.34,141,269.6667,65,2.333333333,11,2025
19-11-2025,S004,West,Electronics,Autumn,0,Snowy,12764.52,106,194,95,1,11,2025
19-11-2025,S004,West,Furniture,Autumn,0,Snowy,37728.34,317,191,60.6667,8.166666667,11,2025
19-11-2025,S003,East,Furniture,Autumn,0,Sunny,13876.08,119,267,81,7.5,11,2025
19-11-2025,S003,East,Clothing,Autumn,0,Sunny,13382.56,151,152.5,105,8,11,2025
19-11-2025,S003,East,Groceries,Autumn,0,Sunny,49819.51,868,327.625,121.125,4.875,11,2025
19-11-2025,S003,East,Electronics,Autumn,0,Sunny,44084.35,385,135.6667,122.6667,3.666666667,11,2025
19-11-2025,S005,North,Clothing,Autumn,0,Snowy,728.7,42,199,74,10,11,2025
19-11-2025,S005,North,Toys,Autumn,0,Snowy,6557.1,178,130.5,99,7.5,11,2025
19-11-2025,S005,North,Groceries,Autumn,0,Snowy,44512.62,891,291,99.7,4.2,11,2025
19-11-2025,S005,North,Furniture,Autumn,0,Snowy,14095.83,99,250.5,73,5.5,11,2025
19-11-2025,S005,North,Electronics,Autumn,0,Snowy,5945.8,124,150,136,1,11,2025
19-11-2025,S002,South,Electronics,Autumn,0,Snowy,37924.97,349,527.6667,111.6667,2.666666667,11,2025
19-11-2025,S001,North,Furniture,Autumn,0,Snowy,27060.41,225,292.75,63,6.5,11,2025
19-11-2025,S001,North,Toys,Autumn,0,Snowy,8952.07,324,186.25,91,7.5,11,2025
19-11-2025,S001,North,Groceries,Autumn,0,Snowy,16999.71,308,526.8,74,2,11,2025
19-11-2025,S001,North,Clothing,Autumn,0,Snowy,23608.76,329,241.6667,111,4,11,2025
19-11-2025,S001,North,Electronics,Autumn,0,Snowy,12095.3,151,339,102,10.5,11,2025
19-11-2025,S002,South,Toys,Autumn,0,Snowy,6925.32,271,372,82,7.333333333,11,2025
19-11-2025,S002,South,Groceries,Autumn,0,Snowy,23948.51,444,168.8333,93.5,6.666666667,11,2025
19-11-2025,S003,East,Toys,Autumn,0,Sunny,12058.78,341,383.3333,112.6667,5.333333333,11,2025
19-11-2025,S002,South,Furniture,Autumn,0,Snowy,12910.36,92,308,78,1,11,2025
19-11-2025,S002,South,Clothing,Autumn,0,Snowy,26590.64,345,388,102.75,6.25,11,2025
20-11-2025,S004,West,Clothing,Autumn,0,Snowy,37621.3,435,327.8,113,6.4,11,2025
20-11-2025,S004,West,Groceries,Autumn,0,Snowy,20412.61,606,368.1667,109.5,4.666666667,11,2025
20-11-2025,S004,West,Electronics,Autumn,0,Snowy,11648.73,97,207,88,2,11,2025
20-11-2025,S004,West,Furniture,Autumn,0,Snowy,41578.3,312,165.3333,60,6.666666667,11,2025
20-11-2025,S003,East,Furniture,Autumn,0,Sunny,33266.46,239,391.3333,85.6667,5.333333333,11,2025
20-11-2025,S003,East,Clothing,Autumn,0,Sunny,14762.05,151,130,102.5,8,11,2025
20-11-2025,S003,East,Groceries,Autumn,0,Sunny,47482.13,832,335,122.375,4.75,11,2025
20-11-2025,S003,East,Electronics,Autumn,0,Sunny,42260.92,367,139,117.6667,3.666666667,11,2025
20-11-2025,S005,North,Toys,Autumn,0,Snowy,8401.44,242,167,91,6.666666667,11,2025
20-11-2025,S005,North,Groceries,Autumn,0,Snowy,39376.13,796,309.6667,104.4444,3.777777778,11,2025
20-11-2025,S005,North,Furniture,Autumn,0,Snowy,29022.2,191,226,85.6667,5.666666667,11,2025
20-11-2025,S005,North,Electronics,Autumn,0,Snowy,9182.9,160,215,107,1,11,2025
20-11-2025,S002,South,Electronics,Autumn,0,Snowy,24830.04,256,493,112.5,1,11,2025
20-11-2025,S001,North,Furniture,Autumn,0,Snowy,19385.82,160,364,62.6667,5,11,2025
20-11-2025,S001,North,Groceries,Autumn,0,Snowy,20691.38,396,445.5,70.8333,3.333333333,11,2025
20-11-2025,S001,North,Toys,Autumn,0,Snowy,8369.63,318,196.75,94.5,7.5,11,2025
20-11-2025,S001,North,Clothing,Autumn,0,Snowy,21437.26,293,245.6667,114,4,11,2025
20-11-2025,S001,North,Electronics,Autumn,0,Snowy,10299.56,122,195.5,72.5,10,11,2025
20-11-2025,S002,South,Groceries,Autumn,0,Snowy,33957.33,613,210.25,91.375,6,11,2025
20-11-2025,S002,South,Toys,Autumn,0,Snowy,6310.89,254,393.6667,84.6667,7,11,2025
20-11-2025,S003,East,Toys,Autumn,0,Sunny,10535.96,320,400.3333,116.3333,5.333333333,11,2025
20-11-2025,S002,South,Furniture,Autumn,0,Snowy,13172.72,88,306,85,1,11,2025
20-11-2025,S002,South,Clothing,Autumn,0,Snowy,27990.62,408,332,109.6,6,11,2025
21-11-2025,S004,West,Clothing,Autumn,0,Snowy,28269.85,371,314.5,108.75,6,11,2025
21-11-2025,S004,West,Groceries,Autumn,0,Snowy,17226.11,384,313.75,95.75,3,11,2025
21-11-2025,S004,West,Electronics,Autumn,0,Snowy,12966.26,107,209,85,1,11,2025
21-11-2025,S004,West,Furniture,Autumn,0,Snowy,39706.12,325,183.1667,58.8333,8.5,11,2025
21-11-2025,S003,East,Furniture,Autumn,0,Sunny,29177.05,220,378.3333,86.3333,6,11,2025
21-11-2025,S003,East,Clothing,Autumn,0,Sunny,5661.81,77,112,104,9,11,2025
21-11-2025,S003,East,Groceries,Autumn,0,Sunny,42703.68,636,399.1667,125.3333,6,11,2025
21-11-2025,S003,East,Electronics,Autumn,0,Sunny,45337.24,397,135.6667,124.6667,3.333333333,11,2025
21-11-2025,S005,North,Clothing,Autumn,0,Snowy,896.54,46,181,77,10,11,2025
21-11-2025,S005,North,Toys,Autumn,0,Snowy,8251.55,231,168,93,6.333333333,11,2025
21-11-2025,S005,North,Furniture,Autumn,0,Snowy,30909.17,186,229,88,5.333333333,11,2025
21-11-2025,S005,North,Groceries,Autumn,0,Snowy,38179.43,703,254.125,102.25,3,11,2025
21-11-2025,S005,North,Electronics,Autumn,0,Snowy,9317.68,172,225,102.5,1,11,2025
21-11-2025,S001,North,Furniture,Autumn,0,Snowy,12996.64,100,266,59,5,11,2025
21-11-2025,S001,North,Groceries,Autumn,0,Snowy,18110.76,294,360.25,80.5,4.25,11,2025
21-11-2025,S001,North,Toys,Autumn,0,Snowy,8103.33,264,241,95.6667,6.666666667,11,2025
21-11-2025,S001,North,Clothing,Autumn,0,Snowy,22328.91,321,236.3333,106.6667,4,11,2025
21-11-2025,S001,North,Electronics,Autumn,0,Snowy,12284.2,149,313,100,10,11,2025
21-11-2025,S002,South,Groceries,Autumn,0,Snowy,34411.82,611,209.125,92,5.875,11,2025
